intentType,obs_collection,provenance_name,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,dataproduct_type,proposal_pi,calib_level,t_min,t_max,t_exptime,em_min,em_max,obs_title,t_obs_release,proposal_id,proposal_type,sequence_number,s_region,jpegURL,dataURL,dataRights,mtFlag,srcDen,obsid,distance
science,SPITZER_SHA,SSC Pipeline,MIPS,,MIPS24,INFRARED,m31-4,,000000861600,10.554167,41.349167,image,"Rieke, George",2,53242.4948699,53242.4949123769,3.67,20500.0,28500.0,Giant Extragalactic H II Regions in M31,53626.7763194,MIPS_M31_99,Spitzer,8787456,POLYGON 10.903529 41.069325 10.823383 41.006072 10.733767 41.068904 10.815871 41.134251 10.903529 41.069325,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS003900/r8787456/ch1/bcd/SPITZER_M1_8787456_0006_0142_8_bcd.fits,PUBLIC,False,nan,217677152,600.5533323772609
science,SPITZER_SHA,SSC Pipeline,MIPS,,MIPS70,INFRARED,m31-4,,000000861600,10.554167,41.349167,image,"Rieke, George",2,53242.4934499,53242.4934983954,4.19,55000.0,92000.0,Giant Extragalactic H II Regions in M31,53626.7763194,MIPS_M31_99,Spitzer,8787456,POLYGON 10.894047 41.067232 10.808066 41.00812 10.727513 41.073432 10.813441 41.13292 10.894047 41.067232,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS003900/r8787456/ch2/bcd/SPITZER_M2_8787456_0006_0116_8_fbcd.fits,PUBLIC,False,nan,217677152,600.5800777495051
science,SPITZER_SHA,SSC Pipeline,MIPS,,MIPS70,INFRARED,m31-4,,000000861600,10.554167,41.349167,image,"Rieke, George",2,53242.4934499,53242.4934983954,4.19,55000.0,92000.0,Giant Extragalactic H II Regions in M31,53626.7763194,MIPS_M31_99,Spitzer,8787456,POLYGON 10.894047 41.067232 10.808066 41.00812 10.727513 41.073432 10.813441 41.13292 10.894047 41.067232,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS003900/r8787456/ch2/bcd/SPITZER_M2_8787456_0006_0116_8_bcd.fits,PUBLIC,False,nan,217677152,600.5800777495051
science,SPITZER_SHA,SSC Pipeline,MIPS,,MIPS70,INFRARED,m31-4,,000000861600,10.554167,41.349167,image,"Rieke, George",2,53242.5054284,53242.5054768954,4.19,55000.0,92000.0,Giant Extragalactic H II Regions in M31,53626.7763194,MIPS_M31_99,Spitzer,8787456,POLYGON 10.472694 41.318394 10.386936 41.259045 10.305475 41.323979 10.391426 41.383835 10.472694 41.318394,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS003900/r8787456/ch2/bcd/SPITZER_M2_8787456_0007_0125_8_bcd.fits,PUBLIC,False,nan,217677152,600.662505386632
science,SPITZER_SHA,SSC Pipeline,MIPS,,MIPS70,INFRARED,m31-4,,000000861600,10.554167,41.349167,image,"Rieke, George",2,53242.5054284,53242.5054768954,4.19,55000.0,92000.0,Giant Extragalactic H II Regions in M31,53626.7763194,MIPS_M31_99,Spitzer,8787456,POLYGON 10.472694 41.318394 10.386936 41.259045 10.305475 41.323979 10.391426 41.383835 10.472694 41.318394,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS003900/r8787456/ch2/bcd/SPITZER_M2_8787456_0007_0125_8_fbcd.fits,PUBLIC,False,nan,217677152,600.662505386632
science,SPITZER_SHA,SSC Pipeline,MIPS,,MIPS24,INFRARED,m31-4,,000000861600,10.554167,41.349167,image,"Rieke, George",2,53242.5174736,53242.5175160768,3.67,20500.0,28500.0,Giant Extragalactic H II Regions in M31,53626.7763194,MIPS_M31_99,Spitzer,8787456,POLYGON 10.790632 41.037601 10.710579 40.974282 10.620883 41.037037 10.702888 41.102451 10.790632 41.037601,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS003900/r8787456/ch1/bcd/SPITZER_M1_8787456_0008_0137_8_bcd.fits,PUBLIC,False,nan,217677152,600.699150876852
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC1,INFRARED,m 31 E,,000000E82A00,11.356708,41.25,image,"Barmby, Pauline",2,53600.6099208,53600.6102680222,26.8,3170.0,3950.0000000000005,A Complete IRAC Map of M31,53980.89127312,PBARMBY_M31_3126,Spitzer,15215104,POLYGON 10.970074 41.237584 11.038355 41.16823 10.94664 41.116571 10.87735 41.185931 10.970074 41.237584,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC006800/r15215104/ch1/bcd/SPITZER_I1_15215104_0183_0000_6_bcd.fits,PUBLIC,False,nan,1634031,600.7898638045529
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC1,INFRARED,m 31 E,,000000E82A00,11.356708,41.25,image,"Barmby, Pauline",2,53600.6099208,53600.6102680222,26.8,3170.0,3950.0000000000005,A Complete IRAC Map of M31,53980.89127312,PBARMBY_M31_3126,Spitzer,15215104,POLYGON 10.970074 41.237584 11.038355 41.16823 10.94664 41.116571 10.87735 41.185931 10.970074 41.237584,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC006800/r15215104/ch1/bcd/SPITZER_I1_15215104_0183_0000_6_cbcd.fits,PUBLIC,False,nan,1634031,600.7898638045529
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC2,INFRARED,M31-Nova11,,000001108F00,10.430125,41.196083,image,"Shafter, Allen W",2,54149.3489957,54149.3501531074,96.8,3990.0,5010.0,A Spitzer Survey of Selected Novae in M31,54526.66743044,M31NOVAEGO3_30192,Spitzer,17862400,POLYGON 10.397995 41.137138 10.339464 41.210579 10.43763 41.255016 10.496071 41.180743 10.397995 41.137138,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC009500/r17862400/ch2/bcd/SPITZER_I2_17862400_0006_0000_7_bcd.fits,PUBLIC,False,nan,1722608,600.9012403220074
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC2,INFRARED,M31-Nova11,,000001108F00,10.430125,41.196083,image,"Shafter, Allen W",2,54149.3489957,54149.3501531074,96.8,3990.0,5010.0,A Spitzer Survey of Selected Novae in M31,54526.66743044,M31NOVAEGO3_30192,Spitzer,17862400,POLYGON 10.397995 41.137138 10.339464 41.210579 10.43763 41.255016 10.496071 41.180743 10.397995 41.137138,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC009500/r17862400/ch2/bcd/SPITZER_I2_17862400_0006_0000_7_cbcd.fits,PUBLIC,False,nan,1722608,600.9012403220074
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC1,INFRARED,M31-Nova09,,000001109000,10.676583,41.145972,image,"Shafter, Allen W",2,54150.7560032,54150.7571606074,96.8,3170.0,3950.0000000000005,A Spitzer Survey of Selected Novae in M31,54526.66743044,M31NOVAEGO3_30192,Spitzer,17862656,POLYGON 10.730388 40.995049 10.670799 41.068728 10.768237 41.113964 10.828711 41.040107 10.730388 40.995049,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC009500/r17862656/ch1/bcd/SPITZER_I1_17862656_0005_0000_7_cbcd.fits,PUBLIC,False,nan,1728749,601.4227527248719
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC1,INFRARED,M31-Nova09,,000001109000,10.676583,41.145972,image,"Shafter, Allen W",2,54150.7560032,54150.7571606074,96.8,3170.0,3950.0000000000005,A Spitzer Survey of Selected Novae in M31,54526.66743044,M31NOVAEGO3_30192,Spitzer,17862656,POLYGON 10.730388 40.995049 10.670799 41.068728 10.768237 41.113964 10.828711 41.040107 10.730388 40.995049,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC009500/r17862656/ch1/bcd/SPITZER_I1_17862656_0005_0000_7_bcd.fits,PUBLIC,False,nan,1728749,601.4227527248719
science,SPITZER_SHA,SSC Pipeline,MIPS,,MIPS70,INFRARED,m31-4,,000000861600,10.554167,41.349167,image,"Rieke, George",2,53242.4448989,53242.4449473954,4.19,55000.0,92000.0,Giant Extragalactic H II Regions in M31,53626.7763194,MIPS_M31_99,Spitzer,8787456,POLYGON 10.656804 41.471488 10.570575 41.41217 10.489264 41.477321 10.575456 41.537032 10.656804 41.471488,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS003900/r8787456/ch2/bcd/SPITZER_M2_8787456_0002_0067_8_fbcd.fits,PUBLIC,False,nan,217677152,601.4499892512163
science,SPITZER_SHA,SSC Pipeline,MIPS,,MIPS70,INFRARED,m31-4,,000000861600,10.554167,41.349167,image,"Rieke, George",2,53242.4448989,53242.4449473954,4.19,55000.0,92000.0,Giant Extragalactic H II Regions in M31,53626.7763194,MIPS_M31_99,Spitzer,8787456,POLYGON 10.656804 41.471488 10.570575 41.41217 10.489264 41.477321 10.575456 41.537032 10.656804 41.471488,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS003900/r8787456/ch2/bcd/SPITZER_M2_8787456_0002_0067_8_bcd.fits,PUBLIC,False,nan,217677152,601.4499892512163
science,SPITZER_SHA,SSC Pipeline,MIPS,,MIPS70,INFRARED,m31-4,,000000861600,10.554167,41.349167,image,"Rieke, George",2,53242.4568045,53242.4568529954,4.19,55000.0,92000.0,Giant Extragalactic H II Regions in M31,53626.7763194,MIPS_M31_99,Spitzer,8787456,POLYGON 11.015371 41.149537 10.9292 41.090635 10.848641 41.155999 10.934778 41.215373 11.015371 41.149537,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS003900/r8787456/ch2/bcd/SPITZER_M2_8787456_0003_0076_8_fbcd.fits,PUBLIC,False,nan,217677152,601.5465264719758
science,SPITZER_SHA,SSC Pipeline,MIPS,,MIPS70,INFRARED,m31-4,,000000861600,10.554167,41.349167,image,"Rieke, George",2,53242.4568045,53242.4568529954,4.19,55000.0,92000.0,Giant Extragalactic H II Regions in M31,53626.7763194,MIPS_M31_99,Spitzer,8787456,POLYGON 11.015371 41.149537 10.9292 41.090635 10.848641 41.155999 10.934778 41.215373 11.015371 41.149537,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS003900/r8787456/ch2/bcd/SPITZER_M2_8787456_0003_0076_8_bcd.fits,PUBLIC,False,nan,217677152,601.5465264719758
science,SPITZER_SHA,SSC Pipeline,MIPS,,MIPS160,MILLIMETER,m31-4,,000000861600,10.554167,41.349167,image,"Rieke, George",2,53242.5180743,53242.5181227954,4.19,128999.99999999999,184000.0,Giant Extragalactic H II Regions in M31,53626.7763194,MIPS_M31_99,Spitzer,8787456,POLYGON 10.718524 41.092176 10.637784 41.025988 10.622599 41.036963 10.704313 41.10229 10.718524 41.092176,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS003900/r8787456/ch3/bcd/SPITZER_M3_8787456_0008_0148_8_fbcd.fits,PUBLIC,False,nan,217677152,601.6053716065757
science,SPITZER_SHA,SSC Pipeline,MIPS,,MIPS160,MILLIMETER,m31-4,,000000861600,10.554167,41.349167,image,"Rieke, George",2,53242.5180743,53242.5181227954,4.19,128999.99999999999,184000.0,Giant Extragalactic H II Regions in M31,53626.7763194,MIPS_M31_99,Spitzer,8787456,POLYGON 10.718524 41.092176 10.637784 41.025988 10.622599 41.036963 10.704313 41.10229 10.718524 41.092176,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS003900/r8787456/ch3/bcd/SPITZER_M3_8787456_0008_0148_8_bcd.fits,PUBLIC,False,nan,217677152,601.6053716065757
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC1,INFRARED,M31-Nova09,,000001109000,10.676583,41.145972,image,"Shafter, Allen W",2,54150.7522347,54150.7533921074,96.8,3170.0,3950.0000000000005,A Spitzer Survey of Selected Novae in M31,54526.66743044,M31NOVAEGO3_30192,Spitzer,17862656,POLYGON 10.745714 41.000077 10.686137 41.073764 10.783592 41.118987 10.844055 41.045123 10.745714 41.000077,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC009500/r17862656/ch1/bcd/SPITZER_I1_17862656_0002_0000_7_cbcd.fits,PUBLIC,False,nan,1728749,602.0251658383493
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC1,INFRARED,M31-Nova09,,000001109000,10.676583,41.145972,image,"Shafter, Allen W",2,54150.7522347,54150.7533921074,96.8,3170.0,3950.0000000000005,A Spitzer Survey of Selected Novae in M31,54526.66743044,M31NOVAEGO3_30192,Spitzer,17862656,POLYGON 10.745714 41.000077 10.686137 41.073764 10.783592 41.118987 10.844055 41.045123 10.745714 41.000077,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC009500/r17862656/ch1/bcd/SPITZER_I1_17862656_0002_0000_7_bcd.fits,PUBLIC,False,nan,1728749,602.0251658383493
science,SPITZER_SHA,SSC Pipeline,IRS,,IRS-SL,INFRARED,m31_irc_5,,0000014A4600,10.914875,41.317528,spectrum,"Fazio, Giovanni",2,54350.0162779167,54350.0169833563,60.94998121261597,5200.0,14500.0,Mysterious PAHs in M31,54733.67895821,M31PAH_40032,Spitzer,21644800,POLYGON 10.886938 41.338657 10.887917 41.339375 10.923059 41.312344 10.92208 41.311626 10.886938 41.338657,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX008400/r21644800/ch0/pbcd/SPITZER_S0_21644800_0009_5_E7636537_coa2d.fits,PUBLIC,False,nan,1675173,602.0348430761896
science,SPITZER_SHA,SSC Pipeline,IRS,,IRS-SL,INFRARED,m31_irc_5,,0000014A4600,10.914875,41.317528,spectrum,"Fazio, Giovanni",2,54350.0162779,54350.0169833398,60.95,5200.0,14500.0,Mysterious PAHs in M31,54733.67895821,M31PAH_40032,Spitzer,21644800,POLYGON 10.886938 41.338657 10.887917 41.339375 10.923059 41.312344 10.92208 41.311626 10.886938 41.338657,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX008400/r21644800/ch0/bcd/SPITZER_S0_21644800_0009_0000_5_bcd.fits,PUBLIC,False,nan,1675173,602.0348430761896
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC1,INFRARED,M31-Nova09,,000001109000,10.676583,41.145972,image,"Shafter, Allen W",2,54150.7520869,54150.7522257889,10.4,3170.0,3950.0000000000005,A Spitzer Survey of Selected Novae in M31,54526.66743044,M31NOVAEGO3_30192,Spitzer,17862656,POLYGON 10.745722 41.000075 10.686145 41.073761 10.783601 41.118984 10.844063 41.04512 10.745722 41.000075,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC009500/r17862656/ch1/bcd/SPITZER_I1_17862656_0001_0000_7_bcd.fits,PUBLIC,False,nan,1728749,602.0456889142012
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC1,INFRARED,M31-Nova09,,000001109000,10.676583,41.145972,image,"Shafter, Allen W",2,54150.7520869,54150.7522257889,10.4,3170.0,3950.0000000000005,A Spitzer Survey of Selected Novae in M31,54526.66743044,M31NOVAEGO3_30192,Spitzer,17862656,POLYGON 10.745722 41.000075 10.686145 41.073761 10.783601 41.118984 10.844063 41.04512 10.745722 41.000075,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC009500/r17862656/ch1/bcd/SPITZER_I1_17862656_0001_0000_7_cbcd.fits,PUBLIC,False,nan,1728749,602.0456889142012
science,SPITZER_SHA,SSC Pipeline,IRS,,IRS Peak-Up Blue,INFRARED,m31_irc_6,,0000014A4800,10.898833,41.3875,image,"Fazio, Giovanni",2,54349.8620081,54349.8627135398,60.95,13300.0,18700.001,Mysterious PAHs in M31,54733.67895821,M31PAH_40032,Spitzer,21645312,POLYGON 10.779143 41.42856 10.797769 41.412848 10.826379 41.431182 10.807944 41.44703 10.779143 41.42856,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX008400/r21645312/ch0/bcd/SPITZER_S0_21645312_0018_0000_5_full.fits,PUBLIC,False,nan,1693165,602.0699561169391
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC3,INFRARED,M31-Nova09,,000001109000,10.676583,41.145972,image,"Shafter, Allen W",2,54150.7572533,54150.7584107074,96.8,5020.0,6410.0,A Spitzer Survey of Selected Novae in M31,54526.66743044,M31NOVAEGO3_30192,Spitzer,17862656,POLYGON 10.725884 40.993067 10.66558 41.066503 10.762886 41.112152 10.823936 41.038105 10.725884 40.993067,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC009500/r17862656/ch3/bcd/SPITZER_I3_17862656_0006_0000_7_bcd.fits,PUBLIC,False,nan,1728749,602.2230603028405
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC3,INFRARED,M31-Nova09,,000001109000,10.676583,41.145972,image,"Shafter, Allen W",2,54150.7572533,54150.7584107074,96.8,5020.0,6410.0,A Spitzer Survey of Selected Novae in M31,54526.66743044,M31NOVAEGO3_30192,Spitzer,17862656,POLYGON 10.725884 40.993067 10.66558 41.066503 10.762886 41.112152 10.823936 41.038105 10.725884 40.993067,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC009500/r17862656/ch3/bcd/SPITZER_I3_17862656_0006_0000_7_cbcd.fits,PUBLIC,False,nan,1728749,602.2230603028405
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC1,INFRARED,M31-Nova09,,000001109000,10.676583,41.145972,image,"Shafter, Allen W",2,54150.7520615,54150.7520684444,0.4,3170.0,3950.0000000000005,A Spitzer Survey of Selected Novae in M31,54526.66743044,M31NOVAEGO3_30192,Spitzer,17862656,POLYGON 10.745721 40.999995 10.686143 41.073681 10.783599 41.118905 10.844061 41.045041 10.745721 40.999995,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC009500/r17862656/ch1/bcd/SPITZER_I1_17862656_0000_0000_7_bcd.fits,PUBLIC,False,nan,1728749,602.2980565315445
science,SPITZER_SHA,SSC Pipeline,IRAC,,IRAC1,INFRARED,M31-Nova09,,000001109000,10.676583,41.145972,image,"Shafter, Allen W",2,54150.7520615,54150.7520684444,0.4,3170.0,3950.0000000000005,A Spitzer Survey of Selected Novae in M31,54526.66743044,M31NOVAEGO3_30192,Spitzer,17862656,POLYGON 10.745721 40.999995 10.686143 41.073681 10.783599 41.118905 10.844061 41.045041 10.745721 40.999995,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC009500/r17862656/ch1/bcd/SPITZER_I1_17862656_0000_0000_7_cbcd.fits,PUBLIC,False,nan,1728749,602.2980565315445
science,SPITZER_SHA,SSC Pipeline,MIPS,,MIPS160,MILLIMETER,m31-4,,000000861600,10.554167,41.349167,image,"Rieke, George",2,53242.4701058,53242.4701542954,4.19,128999.99999999999,184000.0,Giant Extragalactic H II Regions in M31,53626.7763194,MIPS_M31_99,Spitzer,8787456,POLYGON 10.574505 41.426931 10.493948 41.36011 10.478656 41.37106 10.560039 41.436868 10.574505 41.426931,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS003900/r8787456/ch3/bcd/SPITZER_M3_8787456_0004_0111_8_fbcd.fits,PUBLIC,False,nan,217677152,603.1046054067749
science,SPITZER_SHA,SSC Pipeline,MIPS,,MIPS160,MILLIMETER,m31-4,,000000861600,10.554167,41.349167,image,"Rieke, George",2,53242.4701058,53242.4701542954,4.19,128999.99999999999,184000.0,Giant Extragalactic H II Regions in M31,53626.7763194,MIPS_M31_99,Spitzer,8787456,POLYGON 10.574505 41.426931 10.493948 41.36011 10.478656 41.37106 10.560039 41.436868 10.574505 41.426931,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS003900/r8787456/ch3/bcd/SPITZER_M3_8787456_0004_0111_8_bcd.fits,PUBLIC,False,nan,217677152,603.1046054067749
science,SPITZER_SHA,SSC Pipeline,MIPS,,MIPS70,INFRARED,m31-4,,000000861600,10.554167,41.349167,image,"Rieke, George",2,53242.5263088,53242.5263572954,4.19,55000.0,92000.0,Giant Extragalactic H II Regions in M31,53626.7763194,MIPS_M31_99,Spitzer,8787456,POLYGON 10.688254 41.04597 10.602699 40.986798 10.521747 41.051864 10.607555 41.111573 10.688254 41.04597,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS003900/r8787456/ch2/bcd/SPITZER_M2_8787456_0009_0088_8_fbcd.fits,PUBLIC,False,nan,217677152,603.2072782984883
science,SPITZER_SHA,SSC Pipeline,MIPS,,MIPS70,INFRARED,m31-4,,000000861600,10.554167,41.349167,image,"Rieke, George",2,53242.5263088,53242.5263572954,4.19,55000.0,92000.0,Giant Extragalactic H II Regions in M31,53626.7763194,MIPS_M31_99,Spitzer,8787456,POLYGON 10.688254 41.04597 10.602699 40.986798 10.521747 41.051864 10.607555 41.111573 10.688254 41.04597,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS003900/r8787456/ch2/bcd/SPITZER_M2_8787456_0009_0088_8_bcd.fits,PUBLIC,False,nan,217677152,603.2072782984883
science,SPITZER_SHA,SSC Pipeline,MIPS,,MIPS24,INFRARED,m31-4,,000000861600,10.554167,41.349167,image,"Rieke, George",2,53242.5151799,53242.5152223769,3.67,20500.0,28500.0,Giant Extragalactic H II Regions in M31,53626.7763194,MIPS_M31_99,Spitzer,8787456,POLYGON 10.462055 41.278262 10.381969 41.21473 10.291619 41.27724 10.373651 41.342872 10.462055 41.278262,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS003900/r8787456/ch1/bcd/SPITZER_M1_8787456_0008_0095_8_slope.fits,PUBLIC,False,nan,217677152,603.3932131264005
science,SPITZER_SHA,SSC Pipeline,IRS,,IRS-SL,INFRARED,m31_irc_5,,0000014A4600,10.914875,41.317528,spectrum,"Fazio, Giovanni",2,54350.0172385,54350.0179439398,60.95,5200.0,14500.0,Mysterious PAHs in M31,54733.67895821,M31PAH_40032,Spitzer,21644800,POLYGON 10.887426 41.339017 10.888405 41.339735 10.923548 41.312704 10.922569 41.311986 10.887426 41.339017,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX008400/r21644800/ch0/bcd/SPITZER_S0_21644800_0010_0000_5_bcd.fits,PUBLIC,False,nan,1675173,603.7744550036138
science,SPITZER_SHA,SSC Pipeline,IRS,,IRS-SL,INFRARED,m31_irc_5,,0000014A4600,10.914875,41.317528,spectrum,"Fazio, Giovanni",2,54350.0172385187,54350.0179439583,60.94998121261597,5200.0,14500.0,Mysterious PAHs in M31,54733.67895821,M31PAH_40032,Spitzer,21644800,POLYGON 10.887426 41.339017 10.888405 41.339735 10.923548 41.312704 10.922569 41.311986 10.887426 41.339017,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX008400/r21644800/ch0/pbcd/SPITZER_S0_21644800_0010_5_E7636532_coa2d.fits,PUBLIC,False,nan,1675173,603.7744550036138
science,SPITZER_SHA,SSC Pipeline,MIPS,,MIPS160,MILLIMETER,m31-4,,000000861600,10.554167,41.349167,image,"Rieke, George",2,53242.4341643,53242.4342127954,4.19,128999.99999999999,184000.0,Giant Extragalactic H II Regions in M31,53626.7763194,MIPS_M31_99,Spitzer,8787456,POLYGON 10.713371 41.498015 10.632246 41.43178 10.616901 41.442707 10.699052 41.508125 10.713371 41.498015,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS003900/r8787456/ch3/bcd/SPITZER_M3_8787456_0001_0079_8_bcd.fits,PUBLIC,False,nan,217677152,603.7893661254335
science,SPITZER_SHA,SSC Pipeline,MIPS,,MIPS160,MILLIMETER,m31-4,,000000861600,10.554167,41.349167,image,"Rieke, George",2,53242.4341643,53242.4342127954,4.19,128999.99999999999,184000.0,Giant Extragalactic H II Regions in M31,53626.7763194,MIPS_M31_99,Spitzer,8787456,POLYGON 10.713371 41.498015 10.632246 41.43178 10.616901 41.442707 10.699052 41.508125 10.713371 41.498015,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS003900/r8787456/ch3/bcd/SPITZER_M3_8787456_0001_0079_8_fbcd.fits,PUBLIC,False,nan,217677152,603.7893661254335
science,SPITZER_SHA,SSC Pipeline,IRS,,IRS Peak-Up Blue,INFRARED,m31_irc_6,,0000014A4800,10.898833,41.3875,image,"Fazio, Giovanni",2,54349.8629687,54349.8636741398,60.95,13300.0,18700.001,Mysterious PAHs in M31,54733.67895821,M31PAH_40032,Spitzer,21645312,POLYGON 10.779632 41.428927 10.798258 41.413214 10.826868 41.431548 10.808433 41.447396 10.779632 41.428927,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX008400/r21645312/ch0/bcd/SPITZER_S0_21645312_0019_0000_5_full.fits,PUBLIC,False,nan,1693165,603.8758068441472
science,SPITZER_SHA,SSC Pipeline,MIPS,,MIPS24,INFRARED,m31-4,,000000861600,10.554167,41.349167,image,"Rieke, George",2,53242.4462096,53242.4462520769,3.67,20500.0,28500.0,Giant Extragalactic H II Regions in M31,53626.7763194,MIPS_M31_99,Spitzer,8787456,POLYGON 10.657936 41.479344 10.577441 41.415943 10.48701 41.478602 10.569464 41.544101 10.657936 41.479344,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS003900/r8787456/ch1/bcd/SPITZER_M1_8787456_0002_0091_8_bcd.fits,PUBLIC,False,nan,217677152,604.0217675933355
science,SPITZER_SHA,SSC Pipeline,MIPS,,MIPS24,INFRARED,m31-4,,000000861600,10.554167,41.349167,image,"Rieke, George",2,53242.4236907,53242.4237331769,3.67,20500.0,28500.0,Giant Extragalactic H II Regions in M31,53626.7763194,MIPS_M31_99,Spitzer,8787456,POLYGON 10.788228 41.499008 10.707608 41.435691 10.617282 41.498448 10.699867 41.56386 10.788228 41.499008,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS003900/r8787456/ch1/bcd/SPITZER_M1_8787456_0000_0098_8_diff.fits,PUBLIC,False,nan,217677152,604.1653663291482
science,SPITZER_SHA,SSC Pipeline,MIPS,,MIPS160,MILLIMETER,m31-4,,000000861600,10.554167,41.349167,image,"Rieke, George",2,53242.5253258,53242.5253742954,4.19,128999.99999999999,184000.0,Giant Extragalactic H II Regions in M31,53626.7763194,MIPS_M31_99,Spitzer,8787456,POLYGON 10.473463 41.214147 10.393034 41.147533 10.377778 41.158474 10.45911 41.224154 10.473463 41.214147,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS003900/r8787456/ch3/bcd/SPITZER_M3_8787456_0009_0070_8_fbcd.fits,PUBLIC,False,nan,217677152,604.6781323251993
science,SPITZER_SHA,SSC Pipeline,MIPS,,MIPS160,MILLIMETER,m31-4,,000000861600,10.554167,41.349167,image,"Rieke, George",2,53242.5253258,53242.5253742954,4.19,128999.99999999999,184000.0,Giant Extragalactic H II Regions in M31,53626.7763194,MIPS_M31_99,Spitzer,8787456,POLYGON 10.473463 41.214147 10.393034 41.147533 10.377778 41.158474 10.45911 41.224154 10.473463 41.214147,,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS003900/r8787456/ch3/bcd/SPITZER_M3_8787456_0009_0070_8_bcd.fits,PUBLIC,False,nan,217677152,604.6781323251993
